id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm846354,#FriendButMarried 2,MOVIE,2020,N/A,104,"['drama', 'comedy', 'romance']",['ID'],0,6.9,311,2.063,7.5
tm953122,Elf Pets: Santa's Reindeer Rescue,MOVIE,2020,N/A,26,['animation'],[],0,,,1.028,5
tm373655,Sarvam Thaala Mayam,MOVIE,2019,PG,133,"['drama', 'music']",['IN'],0,7.6,1231,2.903,7.2
tm896976,True: Rainbow Rescue,MOVIE,2020,N/A,23,['animation'],['US'],0,,,2.41,10
tm981956,Spirit Riding Free: Ride Along Adventure,MOVIE,2020,N/A,22,"['animation', 'comedy', 'action', 'family', 'western', 'drama']",['US'],0,6.1,61,1.52,8.7
tm842869,Fadily Camara: La plus drôle de tes copines,MOVIE,2019,N/A,54,['comedy'],['FR'],0,5.7,50,2.2,6.3
tm918894,Anelka: Misunderstood,MOVIE,2020,N/A,94,"['documentation', 'sport']",['FR'],0,6.4,3174,7.071,6.5
tm823848,Mohamed Hussein,MOVIE,2019,N/A,96,['comedy'],['EG'],0,,,1.906,7.2
tm831125,American Factory: A Conversation with the Obamas,MOVIE,2019,N/A,10,['documentation'],['US'],0,,,2.344,5.5
tm843222,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,MOVIE,2019,N/A,45,['documentation'],['JP'],0,,,0.72,6
tm675214,Mokalik (Mechanic),MOVIE,2019,N/A,100,"['comedy', 'drama']",['NG'],0,6.2,151,1.325,5.3
tm852775,Amit Tandon: Family Tandoncies,MOVIE,2020,N/A,72,['comedy'],['IN'],0,7.1,255,1.388,6.7
tm822167,The Panti Sisters,MOVIE,2019,PG-13,108,"['comedy', 'drama', 'romance']",['PH'],0,5.5,272,3.741,4.6
tm461427,15-Aug,MOVIE,2019,N/A,124,"['romance', 'drama']",['IN'],0,5.7,273,2.559,7
tm464212,Antoine Griezmann: The Making of a Legend,MOVIE,2019,N/A,60,"['documentation', 'sport']",['FR'],0,6.5,1157,5.362,7.1
tm1041549,Dear Affy,MOVIE,2020,N/A,126,"['romance', 'comedy']",['NG'],0,5.2,5,0.939,
tm471802,Sur Sapata,MOVIE,2019,N/A,128,"['comedy', 'drama', 'sport']",['IN'],0,7.3,45,1.295,8.5
tm837802,Luccas Neto in: Children's Day,MOVIE,2019,N/A,81,"['comedy', 'family']",['BR'],0,2.5,12,2.23,8.5
tm849871,Death Can Wait,MOVIE,2020,N/A,91,['comedy'],['CO'],0,4.6,105,4.115,6.2
tm825934,Super Monsters Back to School,MOVIE,2019,N/A,23,['animation'],"['US', 'CA']",0,6.2,29,2.472,6.3
tm866495,Love Like the Falling Rain,MOVIE,2020,N/A,86,"['drama', 'romance', 'fantasy']",['ID'],0,4.7,205,3.639,6.2
tm813423,Marjoun and the Flying Headscarf,MOVIE,2019,N/A,84,['drama'],"['LB', 'US', 'NL', 'CA']",0,6.8,42,1.61,
tm922407,Kilometers and Kilometers,MOVIE,2020,N/A,129,"['action', 'drama', 'comedy']",['IN'],0,6.3,1592,2.453,5.6
tm461726,Ghosts of Sugar Land,MOVIE,2019,N/A,21,['documentation'],['US'],0,,,3.349,5.8
tm843345,Pinkfong & Baby Shark's Space Adventure,MOVIE,2019,N/A,66,"['animation', 'family', 'music', 'fantasy']","['KR', 'US']",0,5.1,74,3.193,4
tm901961,One Take,MOVIE,2020,N/A,85,"['documentation', 'music', 'drama']",['DE'],0,5.9,52,0.6,
tm483103,Ali & Alia,MOVIE,2019,PG-13,105,"['drama', 'romance']",['EG'],0,5,33,0.604,
tm898285,Love and Fury,MOVIE,2020,N/A,93,['documentation'],[],0,6.6,28,0.865,
tm924556,Maniyarayile Ashokan,MOVIE,2020,N/A,110,"['drama', 'comedy', 'romance']",['IN'],0,4.7,1261,2.534,3.6
tm976168,Gone,MOVIE,2020,N/A,15,"['horror', 'drama']",['AU'],0,7.4,19,0.6,
tm1073424,Motu Patlu the Superheroes – Super Villains from Mars,MOVIE,2019,G,79,"['animation', 'action', 'comedy']",[],0,,,0.89,10
tm451269,Born Beautiful,MOVIE,2019,N/A,96,['comedy'],['PH'],0,5.4,119,2.213,5.7
tm840152,Amsterdam to Anatolia,MOVIE,2019,N/A,6,"['thriller', 'drama']","['NL', 'PS', 'US', 'LB']",0,,,1.017,6
tm1080109,Quam's Money,MOVIE,2020,N/A,114,['crime'],['NG'],0,,,1.91,4
tm813075,To Be of Service,MOVIE,2019,N/A,88,['documentation'],['US'],0,7.3,99,1.499,5.7
tm893510,What are the Odds?,MOVIE,2019,N/A,92,"['drama', 'documentation', 'music']",['IN'],0,5.2,840,1.097,6
tm475254,"Sincerely Yours, Dhaka",MOVIE,2019,N/A,134,['drama'],['BD'],0,6.9,673,1.277,8
tm976797,Fukrey Boyzzz: Space Mein Fukrapanti,MOVIE,2020,G,74,"['animation', 'comedy', 'family']",[],0,7.8,14,1.215,
ts251929,DeMarcus Family Rules,SHOW,2020,TV-14,28,['reality'],['US'],1,6.4,112,1.532,5.5
tm873354,Si Doel the Movie 3,MOVIE,2020,N/A,93,"['drama', 'romance']",[],0,6.5,132,,
tm938186,Zulu Man in Japan,MOVIE,2020,N/A,44,['documentation'],['ZA'],0,,,0.623,
tm852060,Grego Rossello: Disculpe las molestias,MOVIE,2019,N/A,65,['comedy'],['AR'],0,4.5,25,1.703,
ts252977,Baewatch: Parental Guidance,SHOW,2019,TV-MA,47,[],[],1,,,0.606,
tm942492,Super Monsters: Dia de los Monsters,MOVIE,2020,G,25,['animation'],"['US', 'CA']",0,,,3.052,7.6
tm888850,"Blue, Painful, and Brittle",MOVIE,2020,N/A,118,['action'],['JP'],0,,,3.108,6
tm882222,Kalek Shanab,MOVIE,2019,PG-13,80,['comedy'],['AE'],0,,,1.399,
tm907872,Sky Tour: The Movie,MOVIE,2020,N/A,94,"['music', 'documentation']",[],0,5.5,1041,2.554,
ts223115,The Charming Stepmom,SHOW,2019,TV-14,46,"['family', 'romance', 'comedy']",['TH'],1,7.9,18,5.114,10
tm474721,Saverio Raimondo: Il Satiro Parlante,MOVIE,2019,PG-13,53,['comedy'],[],0,5.7,54,1.235,5.9
tm824855,Lola Igna,MOVIE,2019,N/A,114,"['drama', 'comedy']",['PH'],0,7.2,188,2.141,8
tm849565,Generasi 90an: Melankolia,MOVIE,2020,N/A,94,['drama'],['ID'],0,,,3.285,7
tm851862,Mutiny of the Worker Bees,MOVIE,2020,N/A,100,['comedy'],['MX'],0,4.1,478,6.093,7.2
tm944307,I'm Glad I Did,MOVIE,2020,N/A,123,['documentation'],['TR'],0,8.4,1416,1.424,9.1
tm510525,RK Nagar,MOVIE,2019,N/A,110,"['comedy', 'romance']",['IN'],0,5.1,137,1.69,4
tm835958,"Martin Matte: La vie, la mort... eh la la..!",MOVIE,2019,N/A,61,['comedy'],['CA'],0,6.5,103,1.513,7.5
tm852207,3 Logical Exits,MOVIE,2020,N/A,15,['documentation'],"['DK', 'LB', 'GB']",0,,,1.447,
tm883070,David Batra: Elephant in The Room,MOVIE,2020,N/A,77,['comedy'],['SE'],0,5.9,197,2.333,8
tm855232,Luccas Neto in: The End of Christmas,MOVIE,2019,N/A,71,[],[],0,,,1.603,7.8
ts230973,Arashi's Diary: Voyage,SHOW,2019,TV-Y7,30,"['documentation', 'music']",['JP'],1,7.8,44,3.2,9.5
tm679270,Evvarikee Cheppoddu,MOVIE,2019,N/A,133,"['drama', 'romance']",['IN'],0,7.2,412,1.938,7
ts255823,The House Arrest of Us,SHOW,2020,TV-MA,26,"['comedy', 'romance']",['PH'],1,5.5,116,1.852,
tm837042,"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome",MOVIE,2019,G,120,"['documentation', 'music']",['JP'],0,,,1.515,7
tm435295,Ave Maryam,MOVIE,2019,N/A,74,"['romance', 'drama']",['ID'],0,6.9,489,2.006,6.1
tm678035,Uncle Naji in UAE,MOVIE,2019,PG-13,95,"['comedy', 'horror']",['AE'],0,5,60,1.272,10
tm958984,Voiceless,MOVIE,2020,N/A,120,['thriller'],[],0,6.7,32,0.6,
tm507191,Mayday Life,MOVIE,2019,N/A,112,"['music', 'documentation']",['TW'],0,6.7,129,16.787,8
tm836501,Super Monsters: Vida's First Halloween,MOVIE,2019,N/A,24,"['comedy', 'animation']",[],0,5.9,37,2.494,5
ts236850,Children of Adam,SHOW,2020,TV-14,40,"['drama', 'action']",['LB'],1,7.7,186,3.843,8.5
tm977772,40 Sticks,MOVIE,2020,N/A,93,['thriller'],[],0,5.7,103,0.84,6
tm430120,Belmonte,MOVIE,2019,N/A,75,"['drama', 'comedy', 'european']","['UY', 'MX', 'ES']",0,6.1,382,2.003,5.5
tm981770,An Unremarkable Christmas,MOVIE,2020,N/A,83,"['comedy', 'drama']",['CO'],0,3.2,141,3.963,6.5
ts222512,Nailed It! France,SHOW,2019,TV-14,34,['reality'],[],1,6.5,112,1.4,8.5
tm878495,Kambili: The Whole 30 Yards,MOVIE,2020,N/A,119,"['romance', 'comedy']",[],0,6.8,43,2.103,
tm1000166,Wave of Cinema: Surat Dari Timur,MOVIE,2020,N/A,57,['music'],['ID'],0,,,0.66,
tm929614,GIMS: On the Record,MOVIE,2020,N/A,96,"['music', 'documentation']",['FR'],0,6.8,209,4.812,7.3
ts233732,Mighty Little Bheem: Festival of Colors,SHOW,2020,N/A,7,"['animation', 'comedy']",[],1,7.2,36,0.648,
tm474405,Between Maybes,MOVIE,2019,N/A,107,"['drama', 'romance']","['PH', 'JP']",0,6.2,173,1.939,4
tm454338,Alone/Together,MOVIE,2019,N/A,103,"['romance', 'drama']",['PH'],0,6.6,466,1.6,6.8
tm941493,StarBeam: Halloween Hero,MOVIE,2020,N/A,33,['animation'],['CA'],0,,,2.429,8
tm885948,"Yours Sincerely, Kanan Gill",MOVIE,2020,N/A,72,['comedy'],['IN'],0,7.1,969,2.638,6.1
ts235916,Ladies Up,SHOW,2020,N/A,17,"['reality', 'comedy']",['IN'],1,4.3,237,1.598,8
tm1068745,Finding Hubby,MOVIE,2020,N/A,104,"['comedy', 'romance']",['NG'],0,,,1.597,3
tm912399,We Are One,MOVIE,2020,N/A,86,['documentation'],['FR'],0,4.7,93,3.168,5.8
ts90696,In the Bosom of a Thorn,SHOW,2019,TV-14,46,['drama'],[],1,7.2,50,0.675,
tm834608,Alelí,MOVIE,2019,N/A,88,"['comedy', 'drama']",['UY'],0,6.3,377,10.225,6.3
tm925490,Ainu Mosir,MOVIE,2020,N/A,84,['drama'],"['CN', 'JP', 'US']",0,6.6,236,1.177,7
tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,R,130,"['drama', 'comedy']",['IN'],0,7.6,203,1.015,8
tm947446,Finding Agnes,MOVIE,2020,N/A,105,['drama'],['PH'],0,5,158,1.801,5.5
tm456894,Free Rein: Valentine's Day,MOVIE,2019,N/A,50,['romance'],['US'],0,,,9.313,7.5
tm812783,Daniel Sosa: Maleducado,MOVIE,2019,N/A,54,['comedy'],[],0,6.1,75,4.044,6.5
tm976519,The App That Stole Christmas,MOVIE,2020,PG,63,"['comedy', 'drama']",['US'],0,3.7,734,2.678,4.5
tm1005937,Sanitation Day,MOVIE,2020,N/A,104,"['thriller', 'crime']",['NG'],0,3.3,18,0.994,
tm860204,Dreamy Eyes,MOVIE,2019,N/A,117,"['drama', 'romance']",['VN'],0,,,4.549,6.9
tm833555,Park Na-rae: Glamour Warning,MOVIE,2019,N/A,62,['comedy'],['KR'],0,,,1.383,5.8
tm822271,Crazy Awesome Teachers,MOVIE,2020,N/A,101,"['comedy', 'drama']",['ID'],0,6.1,452,4.187,5.3
tm826983,The Girl and the Gun,MOVIE,2019,N/A,80,"['action', 'crime', 'thriller']",['PH'],0,,,1.708,6.1
tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,G,25,"['animation', 'family']",[],0,5.7,39,11.049,5.8
ts215862,True Tunes,SHOW,2019,TV-Y7,3,"['family', 'animation']",['US'],1,8,13,1.522,10
tm1073298,Awon Boyz,MOVIE,2019,N/A,39,['documentation'],['NG'],0,,,0.65,
tm1113921,In Vitro,MOVIE,2019,N/A,27,[],[],0,7.7,,,
tm902363,El límite infinito,MOVIE,2020,N/A,47,['documentation'],['AR'],0,,,1.28,1
tm816983,In Paradox,MOVIE,2019,N/A,95,"['thriller', 'fantasy']",['KW'],0,5,147,1.234,4
tm461907,Rakkhosh,MOVIE,2019,N/A,113,['horror'],['IN'],0,4.8,184,3.565,6.1
tm456271,Aziza,MOVIE,2019,N/A,13,['drama'],['LB'],0,,,1.017,5.5
tm1030742,One Like It,MOVIE,2020,N/A,14,[],[],0,,,0.961,3.5
tm983849,Vir Das: Outside in - The Lockdown Special,MOVIE,2020,N/A,50,['comedy'],[],0,6.4,269,3.077,6.8
ts103918,The Good Bandit,SHOW,2019,N/A,44,"['comedy', 'crime', 'drama', 'family']",['CO'],1,7.8,99,4.072,7.4
tm979073,100% Halal,MOVIE,2020,N/A,100,['drama'],['ID'],0,,,1.603,
tm1031016,Marked,MOVIE,2019,N/A,45,['documentation'],['NG'],0,,,0.611,
tm918704,Baxu and the Giants,MOVIE,2019,N/A,29,['fantasy'],['NA'],0,,,0.665,
tm470687,Loving is Losing,MOVIE,2019,N/A,91,[],['CO'],0,,,0.759,4.8
tm1114639,Motu Patlu in the Game of Zones,MOVIE,2020,N/A,87,"['fantasy', 'comedy', 'animation']",['IN'],0,,,1.307,10
tm854261,Leyla Everlasting,MOVIE,2020,N/A,112,['comedy'],['TR'],0,3.7,7499,2.482,3.8
tm464284,We Are Legends,MOVIE,2019,N/A,108,['action'],['HK'],0,5.2,195,1.663,5
tm460149,My Stupid Boss 2,MOVIE,2019,N/A,94,"['comedy', 'drama']",['ID'],0,6.6,457,1.706,5.9
tm878492,Fate of Alakada,MOVIE,2020,N/A,114,['comedy'],['NG'],0,6.9,55,1.307,10
tm815438,Sab el-Burumbah,MOVIE,2019,N/A,95,['comedy'],['EG'],0,5.6,506,3.134,5.6
tm472231,Si Doel the Movie 2,MOVIE,2019,N/A,95,"['romance', 'drama']",['ID'],0,6.8,183,1.332,7.3
tm472961,After Maria,MOVIE,2019,N/A,35,['documentation'],['US'],0,,,1.997,5.5
tm902993,Mama Drama,MOVIE,2020,N/A,85,['drama'],['US'],0,6.3,8,,
tm1080554,Rudra: Secret of the Black Moon,MOVIE,2020,N/A,87,[],[],0,,,0.6,
tm462809,The Wedding Shaman,MOVIE,2019,N/A,111,"['drama', 'romance']",['ID'],0,7.1,161,3.818,6.5
tm916008,PNL - Dans la légende tour,MOVIE,2020,N/A,18,"['music', 'documentation']",['FR'],0,,,2.174,6.2
ts90643,Cairo's Class,SHOW,2019,TV-14,33,['drama'],['KW'],1,,,0.809,8
tm843408,She Is,MOVIE,2019,N/A,106,['drama'],[],0,5.8,6,1.103,
tm836077,Holy Expectations,MOVIE,2019,N/A,89,['comedy'],['CO'],0,5.2,26,2.294,6.5
ts304136,마법버스 타요,SHOW,2020,TV-Y7,24,[],['KR'],1,,,0.6,
tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,"['comedy', 'romance', 'drama']",['IN'],0,6.1,376,0.982,5.5
tm856372,The Book of Sun,MOVIE,2020,N/A,130,"['drama', 'thriller']",['SA'],0,,,3.075,8.1
tm842976,Go! The Unforgettable Party,MOVIE,2019,N/A,60,"['music', 'family']",['AR'],0,5.1,144,12.439,7.6
tm426634,The Day I Lost My Shadow,MOVIE,2019,N/A,94,['drama'],"['LB', 'QA', 'SY', 'FR']",0,6.1,244,0.796,6
ts223454,นางสาวก้นครัว,SHOW,2019,TV-14,0,[],['TH'],1,,,2.431,8
tm452578,Miranda Sings Live... Your Welcome,MOVIE,2019,N/A,61,"['comedy', 'music']",['US'],0,5.4,424,3.222,5.7
tm1028068,Wave of Cinema: Generasi 90an,MOVIE,2020,N/A,51,['music'],['ID'],0,,,0.619,
tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,N/A,77,"['drama', 'romance']",['ID'],0,6.4,279,2.048,7
tm450129,Sakaling Maging Tayo,MOVIE,2019,N/A,90,"['romance', 'comedy']",['PH'],0,7,76,1.506,8
tm810873,Thottappan,MOVIE,2019,N/A,140,['drama'],['IN'],0,6.9,373,1.86,6
tm824566,Ibrahim: A Fate to Define,MOVIE,2019,N/A,75,['documentation'],"['PS', 'DK', 'LB']",0,7.4,31,1.121,
tm981675,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,N/A,24,"['animation', 'family']",['US'],0,4.5,25,1.97,7.7
ts222362,Mighty Little Bheem: Diwali,SHOW,2019,N/A,6,"['comedy', 'animation']",[],1,7.7,35,0.9,10
tm460199,High End Yaariyaan,MOVIE,2019,N/A,140,"['romance', 'comedy', 'drama', 'family']",['IN'],0,5.4,1525,2.169,7.5
tm463814,Edoardo Ferrario: Temi Caldi,MOVIE,2019,N/A,65,['comedy'],['IT'],0,6.5,134,3.299,6.9
ts224956,What the Love! with Karan Johar,SHOW,2020,N/A,47,['reality'],['IO'],1,,,1.437,7
tm1080445,The Gray Man,MOVIE,2022,PG-13,128,"['thriller', 'action']","['US', 'CZ']",0,6.6,46071,510.268,6.851
ts252861,Resident Evil,SHOW,2022,TV-MA,51,"['scifi', 'thriller', 'action', 'horror']",['US'],1,3.7,24982,1387.392,5.956
tm463762,RRR,MOVIE,2022,R,187,"['drama', 'action']",['IN'],0,8,87515,53.526,7.8
tm305129,Sing 2,MOVIE,2021,PG,110,"['comedy', 'family', 'fantasy', 'music', 'drama', 'animation']",['US'],0,7.4,58423,545.619,8.052
tm852360,The Man from Toronto,MOVIE,2022,PG-13,110,"['action', 'thriller', 'drama', 'romance', 'comedy']",['US'],0,5.8,31497,1439.906,6.449
tm1170388,Persuasion,MOVIE,2022,PG,107,"['romance', 'drama', 'comedy']","['US', 'GB']",0,,,127.205,6
tm1126268,Hustle,MOVIE,2022,R,117,"['drama', 'sport', 'comedy']",['US'],0,7.4,89770,746.928,7.9
tm1020438,Spiderhead,MOVIE,2022,R,106,"['scifi', 'thriller', 'drama', 'action', 'crime']",['US'],0,5.4,43239,996.869,5.8
ts271450,The Lincoln Lawyer,SHOW,2022,TV-MA,50,"['crime', 'drama', 'thriller']",['US'],1,7.7,30295,68.925,8.1
ts277084,Man vs. Bee,SHOW,2022,TV-PG,11,"['comedy', 'family']",['GB'],1,6.8,22287,260.169,7.477
tm1067148,The Sea Beast,MOVIE,2022,PG,115,"['comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],0,7.1,18852,1723.363,7.634
tm1226954,Girl in the Picture,MOVIE,2022,R,102,"['documentation', 'crime']",['US'],0,7.3,9786,219.908,7.196
ts356995,How to Change Your Mind,SHOW,2022,TV-MA,54,['documentation'],['US'],1,8.2,627,19.552,7
ts269395,God's Favorite Idiot,SHOW,2022,TV-MA,27,"['comedy', 'fantasy']",['US'],1,5.7,4196,7.322,7
ts353844,Keep Sweet: Pray and Obey,SHOW,2022,TV-MA,49,"['crime', 'documentation']",['US'],1,7.4,7174,10.307,7.4
tm1143265,Incantation,MOVIE,2022,N/A,111,['horror'],['TW'],0,6.2,5660,2274.044,7.4
tm957290,Umma,MOVIE,2022,PG-13,83,"['horror', 'drama']",['US'],0,4.6,4583,155.039,5.9
ts357030,D.B. Cooper: Where Are You?!,SHOW,2022,TV-MA,43,"['crime', 'documentation']",['US'],1,,,15.171,5.7
ts306335,"Boo, Bitch",SHOW,2022,TV-14,25,"['scifi', 'comedy']",['US'],1,5.7,2203,481.983,6.5
tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,"['drama', 'war', 'history']","['GB', 'US']",0,6.6,18893,44.29,6.7
ts215951,Midnight Mass,SHOW,2021,TV-MA,64,"['fantasy', 'horror', 'action', 'drama', 'scifi']",['US'],1,7.7,106385,73.108,7.613
ts108385,Inventing Anna,SHOW,2022,TV-MA,68,['drama'],['US'],1,6.8,61061,74.876,6.8
tm928497,Valley of the Dead,MOVIE,2022,R,101,"['comedy', 'horror', 'war', 'fantasy', 'thriller', 'action']",['ES'],0,6.5,114,1668.296,6.303
ts308317,Snowflake Mountain,SHOW,2022,TV-MA,38,['reality'],['GB'],1,4.9,691,3.681,6.7
tm1228854,Bill Burr: Live at Red Rocks,MOVIE,2022,N/A,82,"['comedy', 'documentation']",[],0,7.8,1281,16.145,6.9
ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,46,"['drama', 'thriller']","['GB', 'US']",1,7,23981,11.678,7.5
ts222333,Arcane,SHOW,2021,TV-14,41,"['scifi', 'action', 'drama', 'animation', 'fantasy']",['US'],1,9,186899,106.45,9.081
ts220305,Squid Game,SHOW,2021,TV-MA,55,"['action', 'thriller', 'drama']",['KR'],2,8,426967,361.925,7.821
ts271437,Money Heist (Korean Remake),SHOW,2022,TV-MA,70,"['action', 'drama', 'thriller', 'crime']",['KR'],1,5.2,5142,904.326,7.998
tm1082564,The Adam Project,MOVIE,2022,PG-13,106,"['drama', 'action', 'comedy', 'scifi']",['US'],0,6.7,183489,317.154,7.106
ts217231,Heartstopper,SHOW,2022,TV-14,28,"['romance', 'drama']",['GB'],3,8.7,45476,165.66,9.027
ts344162,Extraordinary Attorney Woo,SHOW,2022,N/A,70,['drama'],['KR'],1,,,511.033,8.4
ts225061,Pieces of Her,SHOW,2022,TV-MA,51,"['drama', 'crime', 'thriller']",['US'],1,6.3,22435,18.516,6.6
ts223537,Maid,SHOW,2021,TV-MA,54,"['drama', 'comedy']",['US'],1,8.4,77885,0.6,8
tm856378,Don't Look Up,MOVIE,2021,R,138,"['comedy', 'drama', 'scifi']",['US'],0,7.2,515337,120.874,7.208
tm674063,The Power of the Dog,MOVIE,2021,R,126,"['drama', 'romance', 'western']","['GB', 'AU', 'CA', 'GR', 'NZ']",0,6.8,164844,41.183,6.8
ts356887,How To Build a Sex Room,SHOW,2022,TV-MA,42,['reality'],['US'],1,5.3,181,8.976,8.1
ts328671,"BASTARD‼ -Heavy Metal, Dark Fantasy-",SHOW,2022,TV-MA,25,"['animation', 'action', 'scifi', 'comedy', 'fantasy']",['JP'],1,6.7,854,23.009,6.8
ts288808,The Longest Night,SHOW,2022,TV-MA,45,"['action', 'crime', 'drama', 'thriller']",['ES'],1,5.8,502,0.6,6.643
ts319426,You Don't Know Me,SHOW,2021,N/A,56,"['drama', 'crime']",['GB'],1,6.9,4037,6.332,6.3
tm1072066,Blasted,MOVIE,2022,N/A,114,"['action', 'comedy', 'scifi']",['NO'],0,4.8,1528,41.268,5.3
ts255888,First Kill,SHOW,2022,TV-MA,49,"['thriller', 'drama', 'fantasy', 'horror']",['US'],1,6.4,23605,252.955,8.4
tm1221677,"Hello, Goodbye, and Everything in Between",MOVIE,2022,PG-13,83,"['drama', 'comedy', 'romance']",['US'],0,4.9,1842,564.004,5.965
ts306526,Queen,SHOW,2022,TV-MA,49,['drama'],['PL'],1,7.1,815,8.782,7.3
ts311101,King of Stonks,SHOW,2022,TV-MA,47,"['comedy', 'drama', 'thriller']",['DE'],1,6,318,9.01,6.2
ts241363,Alba,SHOW,2021,TV-MA,50,['drama'],['ES'],1,6.2,511,87.031,7.1
tm1044289,Interceptor,MOVIE,2022,PG-13,98,"['thriller', 'action', 'drama']",['AU'],0,4.5,20007,438.512,6.13
ts312082,Alchemy of Souls,SHOW,2022,TV-14,80,"['drama', 'action', 'thriller', 'scifi', 'comedy', 'fantasy', 'romance']",['KR'],1,8.6,878,108.72,8
ts90093,The Pentaverate,SHOW,2022,TV-MA,26,['comedy'],['US'],1,6.1,8726,8.239,5.9
ts307973,Murderville,SHOW,2022,TV-MA,34,"['comedy', 'crime']",['US'],1,6.8,11466,5.846,6.2
ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,"['war', 'action', 'drama', 'history', 'romance']",['US'],1,7.1,34833,236.161,7.98
tm1080083,The Lost Daughter,MOVIE,2021,R,122,['drama'],"['GR', 'GB', 'US']",0,6.7,58882,36.068,6.6
ts296291,Uncle From Another World,SHOW,2022,TV-MA,24,['scifi'],['JP'],1,,,64.356,7
ts87242,Shadow and Bone,SHOW,2021,TV-14,52,"['scifi', 'drama', 'fantasy', 'action']",['US'],1,7.6,80009,28.08,8.2
ts302437,Kung Fu Panda: The Dragon Knight,SHOW,2022,TV-Y7,24,"['action', 'animation', 'family', 'fantasy', 'comedy']",['US'],1,5.9,742,656.832,7.5
tm979026,"tick, tick... BOOM!",MOVIE,2021,PG-13,121,['drama'],['US'],0,7.5,98370,33.246,7.8
ts353837,"Web of Make Believe: Death, Lies and the Internet",SHOW,2022,TV-MA,57,"['crime', 'documentation']",['US'],1,6.1,1145,5.959,6.6
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,TV-MA,26,"['thriller', 'crime', 'drama', 'comedy']",['US'],1,6.3,41822,14.902,7
tm404856,Red Notice,MOVIE,2021,PG-13,117,"['thriller', 'action', 'comedy', 'crime']",['US'],0,6.3,264194,311.673,6.775
ts317746,Café Minamdang,SHOW,2022,N/A,64,"['drama', 'comedy', 'crime', 'thriller']",['KR'],1,7,131,51.111,7.2
ts354073,The Future Of,SHOW,2022,TV-14,20,['documentation'],['US'],1,4.7,165,6.998,6.6
ts256710,Archive 81,SHOW,2022,TV-MA,54,"['drama', 'scifi', 'horror', 'thriller']",['US'],1,7.3,45954,61.695,7.4
ts281927,Stay Close,SHOW,2021,TV-MA,47,"['crime', 'drama', 'thriller']",['GB'],1,6.9,30197,11.449,7.2
ts298766,Pirate Gold of Adak Island,SHOW,2022,TV-14,29,['reality'],['US'],1,4.6,563,20.51,5.7
ts225855,All of Us Are Dead,SHOW,2022,TV-MA,61,"['action', 'drama', 'scifi', 'horror', 'thriller', 'fantasy']",['KR'],2,7.5,45027,491.672,8.452
ts342732,Our Great National Parks,SHOW,2022,TV-PG,52,['documentation'],['US'],1,7.9,1684,2.583,7.9
ts255037,Resident Evil: Infinite Darkness,SHOW,2021,TV-MA,27,"['scifi', 'animation', 'drama', 'action', 'horror']",['US'],1,5.8,9500,83.312,7.9
tm1232830,Dave Chappelle: What's in a Name?,MOVIE,2022,N/A,40,['comedy'],['US'],0,,,11.947,6
tm1229846,My Daughter's Killer,MOVIE,2022,R,83,"['documentation', 'crime']","['DE', 'FR']",0,6.9,832,177.035,6.6
tm1201262,Love & Gelato,MOVIE,2022,PG-13,111,"['romance', 'comedy', 'drama']",['IT'],0,5.1,3980,146.021,5.35
tm852172,Apollo 10½:  A Space Age Childhood,MOVIE,2022,PG-13,98,"['animation', 'scifi', 'action', 'comedy', 'romance', 'family', 'horror', 'drama']","['NL', 'US']",0,7.3,6681,8.534,7.2
tm937814,The Alpinist,MOVIE,2021,PG-13,92,['documentation'],"['AT', 'GB', 'US']",0,8,8048,8.534,7.7
ts320073,Attack on Pearl Harbor: Minute by Minute,SHOW,2021,TV-14,45,"['documentation', 'history']",['GB'],1,7.5,68,3.377,
tm370144,The Mitchells vs. the Machines,MOVIE,2021,PG,109,"['comedy', 'family', 'scifi', 'animation']",['US'],0,7.6,103825,35.602,8
ts293103,Juanpis González - The Series,SHOW,2022,TV-MA,25,"['comedy', 'drama']",['CO'],1,6.8,348,39.001,7.6
ts345200,Borgen - Power & Glory,SHOW,2022,TV-MA,57,"['drama', 'war']",['DK'],1,8.2,165,4.726,8.4
ts222522,Spriggan,SHOW,2022,TV-MA,46,"['animation', 'action', 'war', 'scifi', 'drama', 'thriller']",['JP'],1,7,664,16.71,6.9
ts237713,Sweet Tooth,SHOW,2021,TV-14,45,"['drama', 'scifi', 'fantasy', 'action']",['US'],2,7.8,50215,63.287,8
tm825714,The Harder They Fall,MOVIE,2021,R,139,"['action', 'drama', 'western']",['US'],0,6.5,59833,114.813,6.746
